2.780,-2.939e-02
2.790,-1.206e-01
2.800,-2.094e-01
2.810,-2.941e-01
2.820,-3.729e-01
2.830,-4.442e-01
2.840,-5.066e-01
2.850,-5.590e-01
2.860,-6.001e-01
2.870,-6.293e-01
2.880,-6.460e-01
2.890,-6.497e-01
2.900,-6.405e-01
2.910,-6.184e-01
2.920,-5.841e-01
2.930,-5.380e-01
2.940,-4.812e-01
2.950,-4.149e-01
2.960,-3.402e-01
2.970,-2.587e-01
2.980,-1.721e-01
2.990,-8.202e-02
3.000,9.688e-03
3.010,1.012e-01
3.020,1.907e-01
3.030,2.764e-01
3.040,3.565e-01
3.050,4.296e-01
3.060,4.941e-01
3.070,5.487e-01
3.080,5.923e-01
3.090,6.241e-01
3.100,6.435e-01
3.110,6.500e-01
3.120,6.435e-01
3.130,6.242e-01
3.140,5.924e-01
3.150,5.488e-01
3.160,4.943e-01
3.170,4.298e-01
3.180,3.568e-01
3.190,2.767e-01
3.200,1.910e-01
3.210,1.015e-01
3.220,1.002e-02
3.230,-8.169e-02
3.240,-1.718e-01
3.250,-2.584e-01
3.260,-3.399e-01
3.270,-4.146e-01
3.280,-4.810e-01
3.290,-5.378e-01
3.300,-5.839e-01
3.310,-6.183e-01
3.320,-6.404e-01
3.330,-6.497e-01
3.340,-6.460e-01
3.350,-6.294e-01
3.360,-6.003e-01
3.370,-5.591e-01
3.380,-5.068e-01
3.390,-4.444e-01
3.400,-3.731e-01
3.410,-2.944e-01
3.420,-2.098e-01
3.430,-1.209e-01
3.440,-2.972e-02
3.450,6.210e-02
3.460,1.527e-01
3.470,2.402e-01
3.480,3.229e-01
3.490,3.992e-01
3.500,4.675e-01
3.510,5.265e-01
3.520,5.750e-01
3.530,6.120e-01
3.540,6.367e-01
3.550,6.488e-01
3.560,6.479e-01
3.570,6.341e-01
3.580,6.076e-01
3.590,5.689e-01
3.600,5.189e-01
3.610,4.586e-01
3.620,3.891e-01
3.630,3.118e-01
3.640,2.283e-01
3.650,1.403e-01
3.660,4.939e-02
3.670,-4.245e-02
3.680,-1.335e-01
3.690,-2.218e-01
3.700,-3.057e-01
3.710,-3.835e-01
3.720,-4.536e-01
3.730,-5.147e-01
3.740,-5.655e-01
3.750,-6.051e-01
3.760,-6.325e-01
3.770,-6.473e-01
3.780,-6.492e-01
3.790,-6.381e-01
3.800,-6.143e-01
3.810,-5.782e-01
3.820,-5.306e-01
3.830,-4.723e-01
3.840,-4.047e-01
3.850,-3.290e-01
3.860,-2.467e-01
3.870,-1.594e-01
3.880,-6.902e-02
3.890,2.277e-02
3.900,1.141e-01
3.910,2.032e-01
3.920,2.882e-01
3.930,3.674e-01
3.940,4.393e-01
3.950,5.025e-01
3.960,5.556e-01
3.970,5.976e-01
3.980,6.277e-01
3.990,6.452e-01
4.000,6.499e-01
4.010,6.416e-01
4.020,6.204e-01
4.030,5.869e-01
4.040,5.417e-01
4.050,4.857e-01
4.060,4.199e-01
4.070,3.458e-01
4.080,2.648e-01
4.090,1.785e-01
4.100,8.858e-02
4.110,-3.063e-03
4.120,-9.465e-02
4.130,-1.843e-01
4.140,-2.704e-01
4.150,-3.510e-01
4.160,-4.246e-01
4.170,-4.897e-01
4.180,-5.451e-01
4.190,-5.895e-01
4.200,-6.222e-01
4.210,-6.425e-01
4.220,-6.500e-01
4.230,-6.444e-01
4.240,-6.260e-01
4.250,-5.951e-01
4.260,-5.524e-01
4.270,-4.985e-01
4.280,-4.348e-01
4.290,-3.623e-01
4.300,-2.827e-01
4.310,-1.973e-01
4.320,-1.081e-01
4.330,-1.664e-02
4.340,7.511e-02
4.350,1.654e-01
4.360,2.523e-01
4.370,3.342e-01
4.380,4.095e-01
4.390,4.765e-01
4.400,5.341e-01
4.410,5.810e-01
4.420,6.163e-01
4.430,6.392e-01
4.440,6.495e-01
4.450,6.467e-01
4.460,6.310e-01
4.470,6.028e-01
4.480,5.625e-01
4.490,5.110e-01
4.500,4.492e-01
4.510,3.785e-01
4.520,3.003e-01
4.530,2.160e-01
4.540,1.274e-01
4.550,3.634e-02
4.560,-5.550e-02
4.570,-1.462e-01
4.580,-2.340e-01
4.590,-3.172e-01
4.600,-3.940e-01
4.610,-4.629e-01
4.620,-5.226e-01
4.630,-5.719e-01
4.640,-6.097e-01
4.650,-6.354e-01
4.660,-6.484e-01
4.670,-6.484e-01
4.680,-6.355e-01
4.690,-6.099e-01
4.700,-5.721e-01
4.710,-5.229e-01
4.720,-4.633e-01
4.730,-3.944e-01
4.740,-3.176e-01
4.750,-2.345e-01
4.760,-1.467e-01
4.770,-5.600e-02
4.780,3.584e-02
4.790,1.270e-01
4.800,2.155e-01
4.810,2.998e-01
4.820,3.781e-01
4.830,4.489e-01
4.840,5.107e-01
4.850,5.622e-01
4.860,6.026e-01
4.870,6.309e-01
4.880,6.467e-01
4.890,6.495e-01
4.900,6.393e-01
4.910,6.164e-01
4.920,5.812e-01
4.930,5.344e-01
4.940,4.769e-01
4.950,4.099e-01
4.960,3.347e-01
4.970,2.528e-01
4.980,1.658e-01
4.990,7.560e-02
5.000,-1.615e-02
