2.430,-1.648e-01
2.440,-1.587e-01
2.450,-1.549e-01
2.460,-1.528e-01
2.470,-1.438e-01
2.480,-1.307e-01
2.490,-1.169e-01
2.500,-1.008e-01
2.510,-7.718e-02
2.520,-5.793e-02
2.530,-3.771e-02
2.540,-1.465e-02
2.550,7.251e-03
2.560,3.009e-02
2.570,5.014e-02
2.580,7.231e-02
2.590,8.287e-02
2.600,1.042e-01
2.610,1.219e-01
2.620,1.334e-01
2.630,1.353e-01
2.640,1.504e-01
2.650,1.487e-01
2.660,1.370e-01
2.670,1.548e-01
2.680,1.396e-01
2.690,1.329e-01
2.700,1.211e-01
2.710,1.048e-01
2.720,8.807e-02
2.730,7.456e-02
2.740,6.146e-02
2.750,3.938e-02
2.760,2.053e-02
2.770,1.279e-03
2.780,-1.832e-02
2.790,-3.758e-02
2.800,-5.480e-02
2.810,-6.940e-02
2.820,-8.149e-02
2.830,-9.578e-02
2.840,-1.102e-01
2.850,-1.191e-01
2.860,-1.257e-01
2.870,-1.279e-01
2.880,-1.303e-01
2.890,-1.326e-01
2.900,-1.198e-01
2.910,-1.103e-01
2.920,-1.040e-01
2.930,-9.799e-02
2.940,-8.156e-02
2.950,-6.915e-02
2.960,-5.095e-02
2.970,-3.551e-02
2.980,-1.877e-02
2.990,-9.654e-04
3.000,1.616e-02
3.010,3.285e-02
3.020,5.027e-02
3.030,6.301e-02
3.040,7.987e-02
3.050,8.986e-02
3.060,9.614e-02
3.070,1.093e-01
3.080,1.120e-01
3.090,1.207e-01
3.100,1.191e-01
3.110,1.172e-01
3.120,1.140e-01
3.130,1.102e-01
3.140,1.057e-01
3.150,9.125e-02
3.160,8.343e-02
3.170,6.390e-02
3.180,5.298e-02
3.190,4.120e-02
3.200,2.253e-02
3.210,7.626e-03
3.220,-7.782e-03
3.230,-2.224e-02
3.240,-3.628e-02
3.250,-5.214e-02
3.260,-6.299e-02
3.270,-7.609e-02
3.280,-8.026e-02
3.290,-8.920e-02
3.300,-9.665e-02
3.310,-9.896e-02
3.320,-9.841e-02
3.330,-1.019e-01
3.340,-1.006e-01
3.350,-9.793e-02
3.360,-8.606e-02
3.370,-8.192e-02
3.380,-6.797e-02
3.390,-5.855e-02
3.400,-4.459e-02
3.410,-3.261e-02
3.420,-1.907e-02
3.430,-6.738e-03
3.440,7.621e-03
3.450,1.996e-02
3.460,3.296e-02
3.470,4.417e-02
3.480,5.519e-02
3.490,6.695e-02
3.500,7.154e-02
3.510,8.952e-02
3.520,8.283e-02
3.530,9.389e-02
3.540,9.347e-02
3.550,9.220e-02
3.560,9.146e-02
3.570,8.635e-02
3.580,8.190e-02
3.590,7.384e-02
3.600,6.732e-02
3.610,5.743e-02
3.620,4.643e-02
3.630,3.502e-02
3.640,2.347e-02
3.650,1.176e-02
3.660,-1.087e-04
3.670,-1.153e-02
3.680,-2.256e-02
3.690,-3.392e-02
3.700,-4.259e-02
3.710,-5.159e-02
3.720,-5.955e-02
3.730,-6.846e-02
3.740,-7.174e-02
3.750,-7.313e-02
3.760,-7.334e-02
3.770,-7.414e-02
3.780,-7.753e-02
3.790,-7.316e-02
3.800,-7.418e-02
3.810,-6.002e-02
3.820,-5.769e-02
3.830,-4.818e-02
3.840,-3.742e-02
3.850,-2.817e-02
3.860,-1.877e-02
3.870,-9.070e-03
3.880,1.715e-03
3.890,1.287e-02
3.900,2.257e-02
3.910,3.201e-02
3.920,4.173e-02
3.930,4.900e-02
3.940,5.981e-02
3.950,6.154e-02
3.960,6.469e-02
3.970,6.840e-02
3.980,7.395e-02
3.990,7.683e-02
4.000,7.056e-02
4.010,7.098e-02
4.020,6.563e-02
4.030,5.935e-02
4.040,5.613e-02
4.050,4.697e-02
4.060,4.036e-02
4.070,3.325e-02
4.080,2.290e-02
4.090,1.458e-02
4.100,4.125e-03
4.110,-4.863e-03
4.120,-1.435e-02
4.130,-2.348e-02
4.140,-2.905e-02
4.150,-3.537e-02
4.160,-4.485e-02
4.170,-4.980e-02
4.180,-5.151e-02
4.190,-5.832e-02
4.200,-5.917e-02
4.210,-6.304e-02
4.220,-5.757e-02
4.230,-5.866e-02
4.240,-5.569e-02
4.250,-5.054e-02
4.260,-4.857e-02
4.270,-4.188e-02
4.280,-3.358e-02
4.290,-2.711e-02
4.300,-1.811e-02
4.310,-9.811e-03
4.320,-1.672e-03
4.330,6.436e-03
4.340,1.469e-02
4.350,2.148e-02
4.360,2.946e-02
4.370,3.699e-02
4.380,3.922e-02
4.390,4.734e-02
4.400,5.035e-02
4.410,5.319e-02
4.420,5.444e-02
4.430,5.453e-02
4.440,5.612e-02
4.450,5.622e-02
4.460,5.288e-02
4.470,4.770e-02
4.480,4.672e-02
4.490,4.037e-02
4.500,3.555e-02
4.510,2.719e-02
4.520,2.117e-02
4.530,1.311e-02
4.540,7.086e-03
4.550,-2.871e-04
4.560,-7.677e-03
4.570,-1.488e-02
4.580,-2.162e-02
4.590,-2.780e-02
4.600,-3.096e-02
4.610,-3.486e-02
4.620,-4.051e-02
4.630,-4.755e-02
4.640,-4.385e-02
4.650,-4.562e-02
4.660,-4.798e-02
4.670,-4.587e-02
4.680,-4.177e-02
4.690,-4.082e-02
4.700,-3.593e-02
4.710,-3.137e-02
4.720,-2.748e-02
4.730,-2.256e-02
4.740,-1.733e-02
4.750,-1.010e-02
4.760,-3.761e-03
4.770,2.811e-03
4.780,8.631e-03
4.790,1.540e-02
4.800,2.181e-02
4.810,2.434e-02
4.820,3.296e-02
4.830,3.605e-02
4.840,3.800e-02
4.850,4.115e-02
4.860,4.255e-02
4.870,4.506e-02
4.880,4.383e-02
4.890,4.361e-02
4.900,4.238e-02
4.910,4.058e-02
4.920,3.787e-02
4.930,3.545e-02
4.940,3.058e-02
4.950,2.414e-02
4.960,2.050e-02
4.970,1.413e-02
4.980,8.537e-03
4.990,2.564e-03
